"Date.start","Days.after.feeding","Bacteria","CFU","Individual","Dead","Offspring","corr.Offspring","hours.pi","bud","cells.suspension"
"2023-01-25",0,"Vcoralliilyticus",1e+06,"2023-01-25-1e+06-3B5",0,0,0,0,NA,0
"2023-01-25",0,"Vcoralliilyticus",1e+06,"2023-01-25-1e+06-3B6",0,0,0,0,NA,1
"2023-01-25",0,"Vcoralliilyticus",1e+06,"2023-01-25-1e+06-3C1",0,0,0,0,NA,0
"2023-01-25",0,"Vcoralliilyticus",1e+06,"2023-01-25-1e+06-3C2",0,0,0,0,NA,0
"2023-01-25",0,"Vcoralliilyticus",1e+06,"2023-01-25-1e+06-3C3",0,0,0,0,NA,0
"2023-01-25",0,"Vcoralliilyticus",1e+06,"2023-01-25-1e+06-3C4",0,0,0,0,NA,0
"2023-01-25",0,"Vcoralliilyticus",1e+06,"2023-01-25-1e+06-3C5",0,0,0,0,NA,1
"2023-01-25",0,"Vcoralliilyticus",1e+06,"2023-01-25-1e+06-3C6",0,0,0,0,NA,0
"2023-01-25",0,"Vcoralliilyticus",1e+06,"2023-01-25-1e+06-3D1",0,0,0,0,NA,0
"2023-01-25",0,"Vcoralliilyticus",1e+06,"2023-01-25-1e+06-3D2",0,0,0,0,NA,0
"2023-01-25",0,"Vcoralliilyticus",1e+06,"2023-01-25-1e+06-3D3",0,0,0,0,NA,0
"2023-01-25",0,"Vcoralliilyticus",1e+06,"2023-01-25-1e+06-3D4",0,0,0,0,NA,0
"2023-01-25",0,"Vcoralliilyticus",1e+06,"2023-01-25-1e+06-3D5",0,0,0,0,NA,0
"2023-01-25",0,"Vcoralliilyticus",1e+06,"2023-01-25-1e+06-3D6",0,0,0,0,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1A1",0,1,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1A2",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1A3",0,0,0,1,NA,1
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1A4",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1A5",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1A6",0,0,0,1,NA,1
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1B1",0,0,0,1,NA,1
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1B2",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1B3",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1B4",0,0,0,1,NA,1
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1B5",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1B6",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1C1",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1C2",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1C3",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1C4",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1C5",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1C6",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1D1",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1D2",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1D3",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1D4",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1D5",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-1D6",0,0,0,1,NA,0
"2023-01-25",0,"Vcoralliilyticus",0,"2023-01-25-0e+00-2A1",0,0,0,1,NA,0
